instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730308238.599034,hc-sj-ucq,1000,1730307653.537862,4.798597194388778,0.5,6,500,62892,False,0,x86_64,4058,2.476070672273636,0,7443,0.4352257028222084,0.43511009216308594,0.0,,2.5150794442743063,0,7443,0.3919420037418604,0.39181041717529297,1.0,
1730308250.503752,hc-sj-ucq,1000,1730307653.537862,4.809619238476954,0.5,6,500,64508,False,0,x86_64,4294,2.538427237421274,0,7864,0.6106493975967169,0.6105263233184814,0.0,,2.666394019499421,0,7864,0.393241947516799,0.39310479164123535,1.0,
1730308262.979746,hc-sj-ucq,1000,1730307653.537862,4.820641282565131,0.5,6,500,66166,False,0,x86_64,4535,2.6449213959276676,0,8276,0.4078593850135803,0.4077320098876953,0.0,,2.64047172293067,0,8276,0.40473220869898796,0.4046027660369873,1.0,
1730308275.624806,hc-sj-ucq,1000,1730307653.537862,4.831663326653307,0.5,6,500,67867,False,0,x86_64,4780,3.250343093648553,0,8713,0.4832562040537596,0.48314809799194336,0.0,,3.3555593974888325,0,8713,0.43587139062583447,0.4357292652130127,0.0,
1730308289.826324,hc-sj-ucq,1000,1730307653.537862,4.842685370741483,0.5,6,500,69612,False,0,x86_64,4988,2.8042379952967167,0,9089,0.5372794400900602,0.5371606349945068,0.0,,2.83974183909595,0,9089,0.5715611129999161,0.571448802947998,1.0,
1730308303.496,hc-sj-ucq,1000,1730307653.537862,4.8537074148296595,0.5,6,500,71401,False,0,x86_64,5225,3.4592465423047543,0,9507,0.8802560344338417,0.8801357746124268,0.0,,3.6197836585342884,0,9507,0.6475207395851612,0.6473813056945801,0.0,
1730308319.173546,hc-sj-ucq,1000,1730307653.537862,4.864729458917836,0.5,6,500,73236,False,0,x86_64,5500,3.5819782596081495,0,10003,0.8070396445691586,0.8069009780883789,0.0,,3.7030513640493155,0,10003,0.7207902558147907,0.7206690311431885,0.0,
1730308335.479673,hc-sj-ucq,1000,1730307653.537862,4.875751503006012,0.5,6,500,75119,False,0,x86_64,5755,3.039024295285344,0,10455,0.612209340557456,0.6120893955230713,0.0,,3.121774949133396,0,10455,0.546290235593915,0.5461690425872803,1.0,
1730308350.409224,hc-sj-ucq,1000,1730307653.537862,4.886773547094188,0.5,6,500,77050,False,0,x86_64,6036,3.7428152039647102,0,10956,0.7635790202766657,0.7634584903717041,0.0,,3.871704498305917,0,10956,0.5830406788736582,0.5829219818115234,0.0,
1730308366.919605,hc-sj-ucq,1000,1730307653.537862,4.897795591182365,0.5,6,500,79030,False,0,x86_64,6368,3.20531371794641,0,11516,0.7647027317434549,0.7645866870880127,0.0,,3.3565305210649967,0,11516,0.6079287510365248,0.6078166961669922,1.0,
1730308382.695281,hc-sj-ucq,1000,1730307653.537862,4.908817635270541,0.5,6,500,81062,False,0,x86_64,6695,3.3471427597105503,0,12082,0.7893944829702377,0.789271354675293,0.0,,3.461495552212,0,12082,0.7114757727831602,0.7113654613494873,1.0,
1730308398.881799,hc-sj-ucq,1000,1730307653.537862,4.919839679358717,0.5,6,500,83145,False,0,x86_64,7051,3.4122994486242533,0,12717,0.6493707448244095,0.6492571830749512,0.0,,3.479420291259885,0,12717,0.7929763570427895,0.7928569316864014,1.0,
1730308415.390369,hc-sj-ucq,1000,1730307653.537862,4.930861723446894,0.5,6,500,85282,False,0,x86_64,7425,3.560044812038541,0,13372,0.853921378031373,0.853804349899292,0.0,,3.6380980610847473,0,13372,1.020723607391119,1.0206060409545898,1.0,
1730308433.111799,hc-sj-ucq,1000,1730307653.537862,4.94188376753507,0.5,6,500,87474,False,0,x86_64,7815,3.6479789167642593,0,14049,0.7595974188297987,0.7594892978668213,0.0,,3.6866335589438677,0,14049,0.8300148155540228,0.8298921585083008,1.0,
1730308450.805207,hc-sj-ucq,1000,1730307653.537862,4.952905811623247,0.5,6,500,89723,False,0,x86_64,8191,3.7986265271902084,0,14703,1.148219708353281,1.1481034755706787,0.0,,3.9177906047552824,0,14703,0.9014004189521074,0.9012932777404785,1.0,
1730308469.591769,hc-sj-ucq,1000,1730307653.537862,4.9639278557114235,0.5,6,500,92029,False,0,x86_64,8613,4.566487528383732,0,15419,0.915526732802391,0.9154155254364014,0.0,,4.6182278245687485,0,15419,0.8916013520210981,0.8915009498596191,0.0,
1730308489.891338,hc-sj-ucq,1000,1730307653.537862,4.9749498997996,0.5,6,500,94395,False,0,x86_64,9031,4.73346340842545,0,16146,1.0094690695405006,1.0093560218811035,0.0,,4.85899150557816,0,16146,1.8732882644981146,1.8731677532196045,0.0,
1730308512.318754,hc-sj-ucq,1000,1730307653.537862,4.985971943887776,0.5,6,500,96821,False,0,x86_64,9537,4.952608376741409,0,17022,1.1161583736538887,1.1160345077514648,0.0,,5.040992584079504,0,17022,0.9980960562825203,0.9979748725891113,0.0,
1730308534.454608,hc-sj-ucq,1000,1730307653.537862,4.996993987975952,0.5,6,500,99310,False,0,x86_64,10026,4.271952509880066,0,17856,0.9443905558437109,0.9442746639251709,0.0,,4.234268199652433,0,17856,1.5281858704984188,1.5280609130859375,1.0,
1730308555.513528,hc-sj-ucq,1000,1730307653.537862,5.008016032064129,0.5,6,500,101862,False,0,x86_64,10544,4.382398366928101,0,18767,2.3869299422949553,2.3868160247802734,0.0,,4.5175655242055655,0,18767,1.4794823713600636,1.479365587234497,1.0,
1730308578.806658,hc-sj-ucq,1000,1730307653.537862,5.019038076152305,0.5,6,500,104481,False,0,x86_64,11093,5.406031277030706,0,19710,1.7982904836535454,1.7981579303741455,0.0,,5.453041713684797,0,19710,2.1302845496684313,2.13017201423645,0.0,
1730308604.563308,hc-sj-ucq,1000,1730307653.537862,5.030060120240481,0.5,6,500,107166,False,0,x86_64,11641,4.69910904020071,0,20643,1.1908238660544157,1.1907031536102295,0.0,,4.742756394669414,0,20643,1.2059571463614702,1.2058322429656982,1.0,
1730308627.405981,hc-sj-ucq,1000,1730307653.537862,5.041082164328658,0.5,6,500,109921,False,0,x86_64,12234,5.789044564589858,0,21642,1.2506635058671236,1.250542163848877,0.0,,5.733904210850596,0,21642,1.4116691127419472,1.4115509986877441,0.0,
1730308652.931482,hc-sj-ucq,1000,1730307653.537862,5.052104208416834,0.5,6,500,112746,False,0,x86_64,12844,5.888135051354766,0,22642,1.4008072670549154,1.4006879329681396,0.0,,6.07764234021306,0,22642,1.3172892406582832,1.3171727657318115,0.0,
1730308679.184334,hc-sj-ucq,1000,1730307653.537862,5.06312625250501,0.5,6,500,115644,False,0,x86_64,13484,5.1764996945858,0,23729,1.3233187273144722,1.32320237159729,0.0,,5.288630006834865,0,23729,1.3193807508796453,1.3192617893218994,1.0,
1730308704.163823,hc-sj-ucq,1000,1730307653.537862,5.074148296593187,0.5,6,500,118617,False,0,x86_64,14167,5.43156811222434,0,24844,1.5109121594578028,1.5107769966125488,0.0,,5.548207456246018,0,24844,1.4331900607794523,1.4330706596374512,1.0,
1730308730.524442,hc-sj-ucq,1000,1730307653.537862,5.085170340681363,0.5,6,500,121666,False,0,x86_64,14863,5.594746869057417,0,26015,1.5247415285557508,1.524627923965454,0.0,,5.657585974782705,0,26015,1.4098502416163683,1.4097368717193604,1.0,
1730308757.383383,hc-sj-ucq,1000,1730307653.537862,5.096192384769539,0.5,6,500,124793,False,0,x86_64,15644,6.836896073073149,0,27299,1.6556862331926823,1.655564308166504,0.0,,6.929473226889968,0,27299,1.53521316498518,1.535094976425171,0.0,
