instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,adpk,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730278733.037705,hc-sj-ucq,50,1730278283.804208,3.7515030060120242,0.5,6,500,5642,False,0,x86_64,13080,5,3.636440047994256,0,5515,1.879196835681796,1.879070520401001,5.0,,3.713461007922888,0,5515,2.253921890631318,2.2538039684295654,5.0,
1730278747.594481,hc-sj-ucq,50,1730278283.804208,3.7625250501002006,0.5,6,500,5787,False,0,x86_64,13747,5,3.8240533657372,0,5656,2.5028400365263224,2.502711057662964,6.0,,3.838240908458829,0,5656,1.9058065433055162,1.905684232711792,6.0,
1730278762.85101,hc-sj-ucq,50,1730278283.804208,3.773547094188377,0.5,6,500,5936,False,0,x86_64,14449,5,3.983987482264638,0,5799,2.851731615141034,2.8516123294830322,8.0,,3.9314131941646338,0,5799,2.8479136303067207,2.847796678543091,8.0,
1730278779.89526,hc-sj-ucq,50,1730278283.804208,3.784569138276553,0.5,6,500,6089,False,0,x86_64,15212,5,4.110871346667409,0,5949,3.034825937822461,3.0346975326538086,9.0,,4.0693203546106815,0,5949,2.2677718065679073,2.2676589488983154,9.0,
1730278796.952287,hc-sj-ucq,50,1730278283.804208,3.7955911823647295,0.5,6,500,6245,False,0,x86_64,15998,5,4.342450832948089,0,6099,3.31951904296875,3.319394111633301,11.0,,4.363347660750151,0,6099,2.7055594958364964,2.7054245471954346,11.0,
1730278815.214541,hc-sj-ucq,50,1730278283.804208,3.806613226452906,0.5,6,500,6406,False,0,x86_64,16802,5,4.510135171934962,0,6254,3.8457809668034315,3.845659017562866,16.0,,4.537950815632939,0,6254,2.330043528228998,2.3299214839935303,16.0,
1730278834.061037,hc-sj-ucq,50,1730278283.804208,3.8176352705410825,0.5,6,500,6571,False,0,x86_64,17649,5,4.609961032867432,0,6416,2.9137358982115984,2.9136173725128174,16.0,,4.634959226474166,0,6416,2.4338974989950657,2.433779239654541,16.0,
1730278852.344723,hc-sj-ucq,50,1730278283.804208,3.828657314629259,0.5,6,500,6739,False,0,x86_64,18568,5,4.8475788701325655,0,6574,4.2573468796908855,4.257220268249512,17.0,,4.923440098762512,0,6574,2.739993441849947,2.739873170852661,17.0,
1730278873.066976,hc-sj-ucq,50,1730278283.804208,3.839679358717435,0.5,6,500,6913,False,0,x86_64,19537,5,5.116551151499152,0,6739,4.8686260264366865,4.868499040603638,18.0,,5.175081267952919,0,6739,2.701321728527546,2.701200485229492,18.0,
1730278895.095792,hc-sj-ucq,50,1730278283.804208,3.8507014028056115,0.5,6,500,7090,False,0,x86_64,20611,5,5.283132582902908,0,6908,5.197079541161656,5.196947336196899,18.0,,5.265886189416051,0,6908,2.7447528820484877,2.744628667831421,18.0,
1730278917.726467,hc-sj-ucq,50,1730278283.804208,3.8617234468937878,0.5,6,500,7273,False,0,x86_64,21689,5,5.569991480559111,0,7078,5.886274995282292,5.886140584945679,19.0,,5.662639744579792,0,7078,2.9802376367151737,2.9801080226898193,19.0,
1730278942.229134,hc-sj-ucq,50,1730278283.804208,3.872745490981964,0.5,6,500,7460,False,0,x86_64,22733,5,5.835589151829481,0,7251,5.5430941339582205,5.542967319488525,20.0,,5.863003805279732,0,7251,3.569321507588029,3.56919527053833,20.0,
1730278967.702604,hc-sj-ucq,50,1730278283.804208,3.8837675350701404,0.5,6,500,7651,False,0,x86_64,23899,5,5.9827396385371685,0,7433,6.051007466390729,6.0508811473846436,21.0,,6.113762712106109,0,7433,3.163757124915719,3.163627862930298,21.0,
1730278993.882678,hc-sj-ucq,50,1730278283.804208,3.8947895791583167,0.5,6,500,7848,False,0,x86_64,25151,5,6.397097816690803,0,7620,7.096288936212659,7.0961432456970215,23.0,,6.4037736635655165,0,7620,3.3127253632992506,3.3126046657562256,23.0,
1730279022.152633,hc-sj-ucq,50,1730278283.804208,3.905811623246493,0.5,6,500,8050,False,0,x86_64,26440,5,6.646181324496865,0,7808,3.3557558245956898,3.355642080307007,24.0,,6.527154890820384,0,7808,3.4083433747291565,3.408233880996704,24.0,
1730279047.293268,hc-sj-ucq,50,1730278283.804208,3.9168336673346693,0.5,6,500,8257,False,0,x86_64,27771,5,6.928111804649234,0,7998,4.114508403465152,4.114389181137085,27.0,,6.911635685712099,0,7998,3.6283643562346697,3.6282315254211426,27.0,
1730279074.304033,hc-sj-ucq,50,1730278283.804208,3.927855711422846,0.5,6,500,8469,False,0,x86_64,29199,5,7.226649854332209,0,8197,4.301448456943035,4.301314353942871,28.0,,7.207857945933938,0,8197,3.6731621269136667,3.67303466796875,28.0,
1730279102.257039,hc-sj-ucq,50,1730278283.804208,3.9388777555110224,0.5,6,500,8687,False,0,x86_64,30491,5,7.498941803351045,0,8395,4.620297620072961,4.620173215866089,29.0,,7.5494612120091915,0,8395,3.923237904906273,3.923112630844116,29.0,
1730279131.646661,hc-sj-ucq,50,1730278283.804208,3.9498997995991987,0.5,6,500,8910,False,0,x86_64,32100,5,7.890971731394529,0,8609,5.611598402261734,5.611466407775879,32.0,,7.925945695489645,0,8609,4.137528916820884,4.137413263320923,32.0,
1730279163.403086,hc-sj-ucq,50,1730278283.804208,3.960921843687375,0.5,6,500,9139,False,0,x86_64,33747,5,8.202006192877889,0,8821,5.656697191298008,5.6565635204315186,36.0,,8.24704504199326,0,8821,4.312439419329166,4.312310457229614,36.0,
1730279196.197331,hc-sj-ucq,50,1730278283.804208,3.9719438877755513,0.5,6,500,9374,False,0,x86_64,35548,5,8.606806013733149,0,9039,5.958965690806508,5.9588303565979,38.0,,8.578988332301378,0,9039,4.54452021420002,4.544398307800293,38.0,
1730279230.669825,hc-sj-ucq,50,1730278283.804208,3.9829659318637276,0.5,6,500,9615,False,0,x86_64,37323,5,8.961161499843001,0,9253,6.623594569042325,6.623453617095947,39.0,,8.962870668619871,0,9253,4.74906081520021,4.748932838439941,39.0,
1730279266.928749,hc-sj-ucq,50,1730278283.804208,3.993987975951904,0.5,6,500,9862,False,0,x86_64,39276,5,9.38385177217424,0,9485,6.904363226145506,6.904212713241577,46.0,,9.392663074657321,0,9485,5.073602607473731,5.0734827518463135,46.0,
1730279304.930485,hc-sj-ucq,50,1730278283.804208,4.00501002004008,0.5,6,500,10116,False,0,x86_64,41304,5,9.793332481756806,0,9723,7.916722860187292,7.916601657867432,50.0,,9.796301687136292,0,9723,5.337227748706937,5.337103605270386,50.0,
1730279345.300434,hc-sj-ucq,50,1730278283.804208,4.0160320641282565,0.5,6,500,10376,False,0,x86_64,43408,5,10.25244358368218,0,9966,8.826751915737987,8.826614379882812,54.0,,10.286736773326993,0,9966,5.562668239697814,5.562548398971558,54.0,
1730279388.05719,hc-sj-ucq,50,1730278283.804208,4.027054108216433,0.5,6,500,10642,False,0,x86_64,45556,5,10.732477249577641,0,10202,9.506388187408447,9.506258010864258,62.0,,10.809256946668029,0,10202,6.535821069031954,6.535696029663086,62.0,
1730279433.843982,hc-sj-ucq,50,1730278283.804208,4.03807615230461,0.5,6,500,10916,False,0,x86_64,47979,5,11.246355013921857,0,10451,10.189421027898788,10.189262390136719,65.0,,11.224879449233413,0,10451,6.999539319425821,6.9994072914123535,65.0,
1730279482.031411,hc-sj-ucq,50,1730278283.804208,4.0490981963927855,0.5,6,500,11196,False,0,x86_64,50571,5,11.815423808991909,0,10709,8.919802978634834,8.919666528701782,66.0,,11.761457480490208,0,10709,7.036893526092172,7.036765813827515,66.0,
1730279530.686113,hc-sj-ucq,50,1730278283.804208,4.060120240480963,0.5,6,500,11484,False,0,x86_64,53166,5,12.316072272136807,0,10974,9.793084617704153,9.792950868606567,70.0,,12.339945565909147,0,10974,7.278222568333149,7.278083562850952,70.0,
1730279581.796048,hc-sj-ucq,50,1730278283.804208,4.071142284569138,0.5,6,500,11779,False,0,x86_64,55972,5,12.895220760256052,0,11242,10.134593164548278,10.134453773498535,78.0,,12.85980698466301,0,11242,7.912978807464242,7.912843465805054,78.0,
1730279635.339947,hc-sj-ucq,50,1730278283.804208,4.082164328657315,0.5,6,500,12082,False,0,x86_64,58761,5,13.516610834747553,0,11511,11.223300287500024,11.223165512084961,81.0,,13.53985221683979,0,11511,8.090261735022068,8.09009313583374,81.0,
1730279692.02238,hc-sj-ucq,50,1730278283.804208,4.093186372745491,0.5,6,500,12393,False,0,x86_64,61763,5,14.0016656704247,0,11794,11.922279935330153,11.922145366668701,83.0,,14.076996706426144,0,11794,8.509074641391635,8.50891923904419,83.0,
1730279751.253757,hc-sj-ucq,50,1730278283.804208,4.104208416833668,0.5,6,500,12711,False,0,x86_64,64918,5,14.829164788126945,0,12080,12.469500448554754,12.469375610351562,90.0,,14.769404504448175,0,12080,8.369069488719106,8.36893343925476,90.0,
1730279812.822863,hc-sj-ucq,50,1730278283.804208,4.115230460921843,0.5,6,500,13038,False,0,x86_64,68251,5,15.442691856995225,0,12374,13.767432741820812,13.767288446426392,96.0,,15.431948421522975,0,12374,9.28343665972352,9.283301830291748,96.0,
1730279878.614851,hc-sj-ucq,50,1730278283.804208,4.1262525050100205,0.5,6,500,13373,False,0,x86_64,71962,5,16.195385836064816,0,12686,14.717197278514504,14.717072010040283,103.0,,16.25644942931831,0,12686,9.688417181372643,9.688283205032349,103.0,
1730279947.736793,hc-sj-ucq,50,1730278283.804208,4.137274549098197,0.5,6,500,13717,False,0,x86_64,75583,5,16.93035512417555,0,12991,15.622145548462868,15.621991157531738,111.0,,16.93209495022893,0,12991,10.51687135361135,10.516724109649658,111.0,
1730280020.65102,hc-sj-ucq,50,1730278283.804208,4.148296593186373,0.5,6,500,14070,False,0,x86_64,79478,5,17.75453415699303,0,13307,16.726160561665893,16.726021766662598,117.0,,17.677777368575335,0,13307,10.997760659083724,10.997616529464722,117.0,
1730280097.203709,hc-sj-ucq,50,1730278283.804208,4.159318637274549,0.5,6,500,14431,False,0,x86_64,83518,5,18.507100697606802,0,13625,17.97528723627329,17.975152015686035,126.0,,18.469890037551522,0,13625,11.871856592595577,11.871718406677246,126.0,
1730280177.959118,hc-sj-ucq,50,1730278283.804208,4.170340681362726,0.5,6,500,14802,False,0,x86_64,87567,5,19.34797498397529,0,13948,19.50020002759993,19.50005841255188,136.0,,19.396907737478614,0,13948,11.708948260173202,11.708800554275513,136.0,
1730280262.428033,hc-sj-ucq,50,1730278283.804208,4.181362725450902,0.5,6,500,15183,False,0,x86_64,91931,5,20.222556833177805,0,14278,21.877390487119555,21.877252101898193,144.0,,20.272619081661105,0,14278,12.571939757093787,12.571801662445068,144.0,
1730280352.472012,hc-sj-ucq,50,1730278283.804208,4.192384769539078,0.5,6,500,15573,False,0,x86_64,96779,5,21.23489815555513,0,14635,24.089380647987127,24.089245796203613,149.0,,21.323342479765415,0,14635,13.49674415960908,13.496602773666382,149.0,
1730280448.574388,hc-sj-ucq,50,1730278283.804208,4.203406813627255,0.5,6,500,15973,False,0,x86_64,101786,5,22.168444205075502,0,14985,24.476101567968726,24.475964546203613,158.0,,22.37980473227799,0,14985,13.847261818125844,13.847131252288818,158.0,
1730280548.00193,hc-sj-ucq,50,1730278283.804208,4.214428857715431,0.5,6,500,16384,False,0,x86_64,107020,5,23.345537271350622,0,15350,26.468102887272835,26.46797752380371,165.0,,23.32889734208584,0,15350,14.958747658878565,14.958595514297485,165.0,
1730280653.525752,hc-sj-ucq,50,1730278283.804208,4.225450901803607,0.5,6,500,16805,False,0,x86_64,112422,5,24.47012741677463,0,15720,29.896363083273172,29.89619278907776,175.0,,24.523530976846814,0,15720,16.16336076334119,16.163219451904297,175.0,
1730280766.836138,hc-sj-ucq,50,1730278283.804208,4.236472945891784,0.5,6,500,17237,False,0,x86_64,118135,5,25.57735551893711,0,16091,30.471165539696813,30.47102451324463,191.0,,25.677881808951497,0,16091,16.777890991419554,16.777763605117798,191.0,
1730280884.372434,hc-sj-ucq,50,1730278283.804208,4.247494989979961,0.5,6,500,17680,False,0,x86_64,123852,5,26.77536740899086,0,16466,34.906983748078346,34.9068341255188,198.0,,26.864338155835867,0,16466,18.24474078975618,18.24461007118225,198.0,
1730281011.018151,hc-sj-ucq,50,1730278283.804208,4.258517034068136,0.5,6,500,18134,False,0,x86_64,130290,5,28.075612489134073,0,16860,35.861526569351554,35.861379623413086,211.5,,28.160781444981694,0,16860,19.555829472839832,19.555681705474854,212.0,
1730281143.425567,hc-sj-ucq,50,1730278283.804208,4.269539078156313,0.5,6,500,18601,False,0,x86_64,137138,5,29.40250230766833,0,17274,36.598952604457736,36.59880876541138,221.5,,29.52052548713982,0,17274,21.636666471138597,21.63651728630066,222.0,
1730281282.35435,hc-sj-ucq,50,1730278283.804208,4.280561122244489,0.5,6,500,19079,False,0,x86_64,143965,5,30.785549202933908,0,17681,44.631147434934974,44.63100504875183,233.5,,31.019235687330365,0,17681,22.853490635752678,22.853351354599,234.0,
1730281434.917337,hc-sj-ucq,50,1730278283.804208,4.291583166332666,0.5,6,500,19569,False,0,x86_64,151284,5,32.464757297188044,0,18105,49.560363218188286,49.56021165847778,244.5,,32.45759169943631,0,18105,25.948256760835648,25.94810962677002,245.0,
1730281598.977985,hc-sj-ucq,50,1730278283.804208,4.302605210420841,0.5,6,500,20072,False,0,x86_64,158526,5,33.948384994640946,0,18513,53.51730209775269,53.517149448394775,257.5,,33.66834727674723,0,18513,26.346518628299236,26.34634828567505,258.0,
1730281771.796038,hc-sj-ucq,50,1730278283.804208,4.313627254509019,0.5,6,500,20588,False,0,x86_64,166466,5,35.409401811659336,0,18949,55.22638254240155,55.22621154785156,273.0,,35.46581692993641,0,18949,27.068418752402067,27.06824278831482,273.0,
1730281950.984365,hc-sj-ucq,50,1730278283.804208,4.324649298597194,0.5,6,500,21117,False,0,x86_64,175259,5,37.12213349156082,0,19398,71.07244309969246,71.0722644329071,294.0,,37.471875697374344,0,19398,30.538197489455342,30.538057804107666,294.0,
1730282154.525518,hc-sj-ucq,50,1730278283.804208,4.335671342685371,0.5,6,500,21660,False,0,x86_64,184197,5,39.11125839687884,0,19863,75.34183127991855,75.34168291091919,312.0,,38.892951214686036,0,19863,32.80301726050675,32.8028769493103,312.0,
1730282369.478443,hc-sj-ucq,50,1730278283.804208,4.346693386773547,0.5,6,500,22217,False,0,x86_64,193426,5,41.300573751330376,0,20334,81.44116004183888,81.44101166725159,329.0,,41.05538449622691,0,20334,82.49456622079015,82.49440479278564,329.0,
1730282645.796269,hc-sj-ucq,50,1730278283.804208,4.357715430861724,0.5,6,500,22788,False,0,x86_64,202947,5,42.91102177463472,0,20798,83.8916871715337,83.89153456687927,352.0,,42.8615355938673,0,20798,86.89382677897811,86.89367723464966,352.0,
1730282933.42258,hc-sj-ucq,50,1730278283.804208,4.3687374749499,0.5,6,500,23374,False,0,x86_64,213080,5,45.46708392351866,0,21283,95.76301341503859,95.76285529136658,375.0,,45.44136510230601,0,21283,88.05887353047729,88.05873584747314,375.0,
1730283240.853526,hc-sj-ucq,50,1730278283.804208,4.3797595190380765,0.5,6,500,23975,False,0,x86_64,223730,5,47.403354816138744,0,21772,103.47219138406217,103.47206521034241,387.0,,46.8957561198622,0,21772,103.50748603604734,103.50735569000244,387.0,
1730283576.26689,hc-sj-ucq,50,1730278283.804208,4.390781563126253,0.5,6,500,24591,False,0,x86_64,235071,5,49.28872414678335,0,22275,106.157969141379,106.15783882141113,410.3999999999974,,48.90398243255913,0,22275,138.64616515114903,138.64600944519043,411.0,
1730283954.388661,hc-sj-ucq,50,1730278283.804208,4.401803607214429,0.5,6,500,25223,False,0,x86_64,246851,5,51.47702695429325,0,22791,105.45431268028915,105.45416951179504,431.49999999999727,,51.37952549010515,0,22791,137.29427254758775,137.294127702713,433.0,
1730284336.807273,hc-sj-ucq,50,1730278283.804208,4.412825651302605,0.5,6,500,25871,False,0,x86_64,259618,5,54.00960425846279,0,23330,117.58695625513792,117.58681082725525,443.66666666666066,,54.00091001577675,0,23330,189.85253353975713,189.85239815711975,454.0,
1730284791.030283,hc-sj-ucq,50,1730278283.804208,4.423847695390782,0.5,6,500,26536,False,0,x86_64,272952,5,56.580954099074006,0,23879,130.9925787858665,130.99243593215942,452.3333333333259,,56.695731185376644,0,23879,226.23813729919493,226.2380015850067,468.0,
1730285301.82729,hc-sj-ucq,50,1730278283.804208,4.434869739478958,0.5,6,500,27218,False,0,x86_64,286572,5,59.36949231661856,0,24418,129.59977988898754,129.59965133666992,465.59999999999184,,59.157877212390304,0,24418,330.3137743640691,330.31364822387695,490.0,
1730285922.608378,hc-sj-ucq,50,1730278283.804208,4.445891783567134,0.5,6,500,27918,False,0,x86_64,301563,5,62.20567191578448,0,24994,126.29423233866692,126.294109582901,476.3333333333238,,62.325305024161935,0,24994,602.4330706037581,602.4329349994659,514.0,
1730286820.359906,hc-sj-ucq,50,1730278283.804208,4.456913827655311,0.5,6,500,28636,False,0,x86_64,316843,5,65.35847928002477,0,25569,142.0616997294128,142.06155681610107,490.66666666665657,,65.00625675916672,0,25569,930.4906621817499,930.4905366897583,534.0,
1730288069.577836,hc-sj-ucq,50,1730278283.804208,4.467935871743487,0.5,6,500,29372,False,0,x86_64,333470,5,68.36920341476798,0,26177,143.31186796352267,143.31172275543213,502.9999999999891,,68.593790339306,0,26177,1334.8237502519041,1334.823614358902,560.0,
1730289733.269335,hc-sj-ucq,50,1730278283.804208,4.478957915831664,0.5,6,500,30127,False,0,x86_64,349893,5,71.5077572800219,0,26767,146.35061664134264,146.35046696662903,517.3333333333225,,71.97752085700631,0,26767,2782.9067036397755,2782.9065442085266,588.0,
1730292857.0945,hc-sj-ucq,50,1730278283.804208,4.48997995991984,0.5,6,500,30901,False,0,x86_64,366829,5,75.10293597914279,0,27367,176.65746692195535,176.65732312202454,529.9999999999908,,75.1091237962246,0,27367,3566.335528353229,3566.33536362648,611.0,
1730393590.296898,hc-sj-ucq,50,1730393544.259965,2.1312625250501003,0.5,6,500,135,False,0,x86_64,19,1,0.09946474991738796,154,135,1.6113711409270763,0.6318280696868896,1.0,,0.13185261003673077,154,135,0.5851783640682697,0.5849950313568115,1.0,
1730393593.16486,hc-sj-ucq,50,1730393544.259965,2.1422845691382766,0.5,6,500,138,False,0,x86_64,19,1,0.09709888324141502,157,138,1.4851984661072493,1.4850046634674072,1.0,,0.12645578011870384,157,138,0.6545010674744844,0.6543190479278564,1.0,
1730393595.808633,hc-sj-ucq,50,1730393544.259965,2.153306613226453,0.5,6,500,142,False,0,x86_64,19,1,0.09807179123163223,161,142,0.7107003908604383,0.7105143070220947,1.0,,0.127540722489357,161,142,2.0755378510802984,2.0753419399261475,1.0,
1730393599.318735,hc-sj-ucq,50,1730393544.259965,2.1643286573146296,0.5,6,500,145,False,0,x86_64,20,1,0.10000373423099518,165,145,3.0960394479334354,3.095855951309204,1.0,,0.13018026016652584,165,145,2.8004839811474085,2.800304651260376,1.0,
1730393606.103855,hc-sj-ucq,50,1730393544.259965,2.175350701402806,0.5,6,500,149,False,0,x86_64,22,1,0.10063890554010868,171,149,1.7106753140687943,1.710498332977295,1.0,,0.12462141551077366,171,149,3.2811440266668797,3.280975818634033,1.0,
1730393611.667058,hc-sj-ucq,50,1730393544.259965,2.1863727454909823,0.5,6,500,153,False,0,x86_64,22,1,0.09969036653637886,175,153,1.8325828853994608,1.8323936462402344,1.0,,0.1332329884171486,175,153,0.8647271543741226,0.8645546436309814,1.0,
1730393614.996309,hc-sj-ucq,50,1730393544.259965,2.1973947895791586,0.5,6,500,157,False,0,x86_64,23,1,0.10253261029720306,180,157,1.0352724585682154,1.0351011753082275,1.0,,0.13692285306751728,180,157,1.7919080965220928,1.7917156219482422,1.0,
1730393618.419599,hc-sj-ucq,50,1730393544.259965,2.208416833667335,0.5,6,500,161,False,0,x86_64,24,1,0.10225317068397999,185,161,0.8161712232977152,0.8159692287445068,1.0,,0.13465052098035812,185,161,1.2648398727178574,1.2646338939666748,1.0,
1730393621.064852,hc-sj-ucq,50,1730393544.259965,2.219438877755511,0.5,6,500,165,False,0,x86_64,25,1,0.10279565863311291,190,165,0.7378200832754374,0.7376453876495361,1.0,,0.12434279918670654,190,165,1.035597873851657,1.0354292392730713,1.0,
1730393623.336164,hc-sj-ucq,50,1730393544.259965,2.2304609218436875,0.5,6,500,170,False,0,x86_64,27,1,0.0954881813377142,197,170,0.39750418439507484,0.39734387397766113,1.0,,0.12619811855256557,197,170,2.262261498719454,2.262087821960449,1.0,
1730393626.646448,hc-sj-ucq,50,1730393544.259965,2.241482965931864,0.5,6,500,174,False,0,x86_64,27,1,0.10437036864459515,201,174,1.899638595059514,1.8994472026824951,1.0,,0.13470718264579773,201,174,1.763746663928032,1.7635400295257568,1.0,
1730393631.18587,hc-sj-ucq,50,1730393544.259965,2.25250501002004,0.5,6,500,178,False,0,x86_64,27,1,0.10663771443068981,205,178,2.2776477094739676,2.2773449420928955,1.0,,0.13900652341544628,205,178,3.511126631870866,3.5109095573425293,1.0,
1730393638.339483,hc-sj-ucq,50,1730393544.259965,2.2635270541082164,0.5,6,500,183,False,0,x86_64,27,1,0.10674558766186237,209,182,3.6943733878433704,3.69416880607605,1.0,,0.13957666233181953,209,182,2.4362549539655447,2.4360544681549072,1.0,
1730393645.53832,hc-sj-ucq,50,1730393544.259965,2.2745490981963927,0.5,6,500,188,False,0,x86_64,28,1,0.10265445522964001,215,187,1.856027303263545,1.8558540344238281,1.0,,0.13561484403908253,215,187,1.1532821152359247,1.1530907154083252,1.0,
1730393649.14392,hc-sj-ucq,50,1730393544.259965,2.285571142284569,0.5,6,500,193,False,0,x86_64,29,1,0.1021151915192604,221,192,1.6587970685213804,1.6586120128631592,1.0,,0.13681297563016415,221,192,1.957566786557436,1.9573848247528076,1.0,
1730393653.520436,hc-sj-ucq,50,1730393544.259965,2.2965931863727453,0.5,6,500,197,False,0,x86_64,29,1,0.10963249579071999,225,196,2.0716451201587915,2.071439027786255,1.0,,0.14249822311103344,225,196,1.3586870599538088,1.3585009574890137,1.0,
1730393657.624981,hc-sj-ucq,50,1730393544.259965,2.3076152304609217,0.5,6,500,203,False,0,x86_64,29,1,0.10980746150016785,231,202,1.527715278789401,1.5275206565856934,1.0,,0.14375668577849865,231,202,1.698079688474536,1.6978938579559326,1.0,
1730393661.598265,hc-sj-ucq,50,1730393544.259965,2.3186372745490984,0.5,6,500,208,False,0,x86_64,29,1,0.1104211863130331,236,207,4.947668693959713,4.947489261627197,1.0,,0.14090335369110107,236,207,1.7272807974368334,1.7270965576171875,1.0,
1730393669.086462,hc-sj-ucq,50,1730393544.259965,2.3296593186372747,0.5,6,500,213,False,0,x86_64,29,1,0.10620131529867649,241,212,3.1071874611079693,3.1070213317871094,1.0,,0.134391650557518,241,212,0.9033858012408018,0.9032104015350342,1.0,
1730393673.749293,hc-sj-ucq,50,1730393544.259965,2.340681362725451,0.5,6,500,219,False,0,x86_64,31,1,0.10453872010111809,249,218,1.2000966630876064,1.199927806854248,1.0,,0.1397547647356987,249,218,0.5714695360511541,0.5713081359863281,1.0,
1730393676.108785,hc-sj-ucq,50,1730393544.259965,2.3517034068136273,0.5,6,500,224,False,0,x86_64,32,1,0.10485773161053658,255,223,0.5806427635252476,0.580460786819458,1.0,,0.14009813033044338,255,223,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl
1730393678.174782,hc-sj-ucq,50,1730393544.259965,2.3627254509018036,0.5,6,500,230,False,0,x86_64,32,1,0.10618632845580578,261,229,1.0918881446123123,1.0917072296142578,1.0,,0.1402761321514845,261,229,1.3446934707462788,1.3445322513580322,1.0,
1730393681.289473,hc-sj-ucq,50,1730393544.259965,2.3737474949899804,0.5,6,500,236,False,0,x86_64,33,1,0.1076324712485075,268,235,0.9399203602224588,0.9397432804107666,1.0,,0.1419606227427721,268,235,1.6767508909106255,1.6765789985656738,1.0,
1730393684.626114,hc-sj-ucq,50,1730393544.259965,2.3847695390781567,0.5,6,500,242,False,0,x86_64,33,1,0.1096725445240736,274,241,2.784553363919258,2.784369707107544,1.0,,0.14313626289367676,274,241,1.6677035763859749,1.6675326824188232,1.0,
1730393689.931639,hc-sj-ucq,50,1730393544.259965,2.395791583166333,0.5,6,500,248,False,0,x86_64,35,1,0.11006304062902927,282,247,2.954903809353709,2.954726219177246,1.0,,0.1436314396560192,282,247,2.5281615369021893,2.527980089187622,1.0,
1730393696.066598,hc-sj-ucq,50,1730393544.259965,2.4068136272545093,0.5,6,500,255,False,0,x86_64,36,2,0.11902091652154922,290,254,2.3137639798223972,2.3135690689086914,2.0,,0.15192490071058273,290,254,0.8056585993617773,0.8054635524749756,2.0,
1730393699.931224,hc-sj-ucq,50,1730393544.259965,2.4178356713426856,0.5,6,500,261,False,0,x86_64,36,2,0.11944352462887764,296,260,1.7851845808327198,1.7849767208099365,2.0,,0.14636757969856262,296,260,1.963398739695549,1.9632208347320557,2.0,
1730393704.394063,hc-sj-ucq,50,1730393544.259965,2.428857715430862,0.5,6,500,268,False,0,x86_64,37,2,0.11458444595336914,304,267,2.496796702966094,2.49661922454834,2.0,,0.14265108667314053,304,267,2.8122523445636034,2.8120832443237305,2.0,
1730393710.741516,hc-sj-ucq,50,1730393544.259965,2.4398797595190382,0.5,6,500,275,False,0,x86_64,39,2,0.11297542601823807,313,274,1.7452281136065722,1.745044231414795,2.0,,0.14381481148302555,313,274,4.3449255507439375,4.344736576080322,2.0,
1730393718.120861,hc-sj-ucq,50,1730393544.259965,2.4509018036072145,0.5,6,500,282,False,0,x86_64,41,2,0.12422264367341995,322,281,3.318275436758995,3.3180768489837646,2.0,,0.15670959651470184,322,281,1.9626215733587742,1.9624371528625488,2.0,
1730393724.569607,hc-sj-ucq,50,1730393544.259965,2.461923847695391,0.5,6,500,289,False,0,x86_64,44,2,0.12254411540925503,332,288,2.2932311706244946,2.2930328845977783,2.0,,0.1616147719323635,332,288,2.0562656186521053,2.056058406829834,2.0,
1730393729.869419,hc-sj-ucq,50,1730393544.259965,2.472945891783567,0.5,6,500,297,False,0,x86_64,46,2,0.11908653378486633,342,296,1.3496802598237991,1.3494987487792969,2.0,,0.14757833443582058,342,296,1.2720891647040844,1.2719097137451172,2.0,
1730393733.308771,hc-sj-ucq,50,1730393544.259965,2.4839679358717435,0.5,6,500,304,False,0,x86_64,46,2,0.12101258337497711,349,303,0.8543670121580362,0.8541946411132812,2.0,,0.15387740172445774,349,303,2.4235770888626575,2.4233903884887695,2.0,
1730393737.484123,hc-sj-ucq,50,1730393544.259965,2.49498997995992,0.5,6,500,312,False,0,x86_64,49,2,0.1200607679784298,360,311,1.2415595166385174,1.241393804550171,2.0,,0.1496114358305931,360,311,5.145026499405503,5.144832372665405,2.0,
1730393745.111258,hc-sj-ucq,50,1730393544.259965,2.506012024048096,0.5,6,500,320,False,0,x86_64,50,2,0.1294191088527441,369,319,1.2417083866894245,1.2415082454681396,2.0,,0.1623155176639557,369,319,1.4348519779741764,1.4346516132354736,2.0,
1730393748.93548,hc-sj-ucq,50,1730393544.259965,2.517034068136273,0.5,6,500,328,False,0,x86_64,51,2,0.13138461112976074,378,327,1.9525273274630308,1.9523227214813232,2.0,,0.16620133258402348,378,327,1.2468983624130487,1.246701717376709,2.0,
1730393752.944789,hc-sj-ucq,50,1730393544.259965,2.528056112224449,0.5,6,500,337,False,0,x86_64,54,2,0.12480542436242104,390,336,2.841625852510333,2.8414456844329834,2.0,,0.15796617791056633,390,336,0.6685582064092159,0.6683754920959473,2.0,
