instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,ilp_results_old: witness_computation_time,ilp_results_old: number_of_witnesses,ilp_results_old: number_of_tuples,ilp_results_old: Solve Time,ilp_results_old: Solver Solution Time,ilp_results_old: GDP,ilp_results_old: error,lp_results_old: witness_computation_time,lp_results_old: number_of_witnesses,lp_results_old: number_of_tuples,lp_results_old: Solve Time,lp_results_old: Solver Solution Time,lp_results_old: GDP,lp_results_old: error
1730231363.243051,rsa,1000,1730231284.418731,2.4809619238476954,2.0,6,500,302,False,0,x86_64,1,0.09689746610820293,592,296,0.6050379425287247,0.604905366897583,-293.0,,0.117684755474329,592,296,1.037519060075283,1.0373833179473877,-293.0,,0.11349853500723839,592,296,0.8342928364872932,0.8341515064239502,-293.0,,0.11918639577925205,592,296,0.5236994884908199,0.5235698223114014,-293.0,
1730231366.882421,rsa,1000,1730231284.418731,2.4889779559118237,2.0,6,500,308,False,0,x86_64,1,0.0964837446808815,602,301,0.9042541775852442,0.9041275978088379,-298.0,,0.11757926642894745,602,301,0.4892577063292265,0.4891178607940674,-298.0,,0.11456230841577053,602,301,0.6589438077062368,0.6588122844696045,-298.0,,0.11890421062707901,602,301,-1,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl
1730231370.358007,rsa,1000,1730231284.418731,2.496993987975952,2.0,6,500,314,False,0,x86_64,1,0.09973607584834099,614,307,0.33433746360242367,0.334200382232666,-304.0,,0.11962854489684105,614,307,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.12054472416639328,614,307,0.7024331111460924,0.7022864818572998,-304.0,,0.12056394293904305,614,307,0.4391460847109556,0.4390122890472412,-304.0,
1730231372.790588,rsa,1000,1730231284.418731,2.50501002004008,2.0,6,500,319,False,0,x86_64,1,0.09777885675430298,622,311,0.3150428831577301,0.3149230480194092,-308.0,,0.12003836408257484,622,311,0.6246449630707502,0.6245090961456299,-308.0,,0.1194027978926897,622,311,0.47553395479917526,0.47539710998535156,-308.0,,0.11957905814051628,622,311,0.7051747050136328,0.7050366401672363,-308.0,
1730231375.680243,rsa,1000,1730231284.418731,2.5130260521042085,2.0,6,500,325,False,0,x86_64,1,0.09657685831189156,634,317,0.19662340357899666,0.19649815559387207,-314.0,,0.11717461794614792,634,317,0.2833420094102621,0.2832164764404297,-314.0,,0.1163493413478136,634,317,0.48931710608303547,0.48919153213500977,-314.0,,0.11975427530705929,634,317,0.45759995095431805,0.45746779441833496,-314.0,
1730231377.755622,rsa,1000,1730231284.418731,2.5210420841683367,2.0,6,500,331,False,0,x86_64,1,0.09890139289200306,644,322,0.474284365773201,0.47415900230407715,-319.0,,0.11634870432317257,644,322,0.5863542836159468,0.5862312316894531,-319.0,,0.12077158503234386,644,322,0.5300050806254148,0.5298771858215332,-319.0,,0.11847703345119953,644,322,0.35604566894471645,0.3559231758117676,-319.0,
1730231380.394153,rsa,1000,1730231284.418731,2.529058116232465,2.0,6,500,338,False,0,x86_64,1,0.09926868788897991,658,329,0.30798487178981304,0.30785226821899414,-326.0,,0.12240870483219624,658,329,0.30619190633296967,0.3060622215270996,-326.0,,0.12117564678192139,658,329,0.5279653053730726,0.5278365612030029,-326.0,,0.12210083566606045,658,329,0.3574191052466631,0.3572854995727539,-326.0,
1730231382.61192,rsa,1000,1730231284.418731,2.5370741482965933,2.0,6,500,344,False,0,x86_64,1,0.0997022483497858,670,335,0.3686003889888525,0.36846446990966797,-332.0,,0.12172014266252518,670,335,0.35782827995717525,0.35769104957580566,-332.0,,0.12207676842808723,670,335,0.37943573854863644,0.3793003559112549,-332.0,,0.1208902932703495,670,335,0.7787713520228863,0.7786359786987305,-332.0,
1730231385.176661,rsa,1000,1730231284.418731,2.5450901803607215,2.0,6,500,350,False,0,x86_64,1,0.0982376541942358,682,341,0.436134472489357,0.4360032081604004,-338.0,,0.12219147570431232,682,341,0.5532583016902208,0.5531268119812012,-338.0,,0.12226889841258526,682,341,0.22578877955675125,0.22565746307373047,-338.0,,0.11590526252985,682,341,0.4147230479866266,0.41459107398986816,-338.0,
1730231387.494456,rsa,1000,1730231284.418731,2.55310621242485,2.0,6,500,357,False,0,x86_64,1,0.10077319107949734,696,348,0.38604900799691677,0.38594579696655273,-345.0,,0.122898755595088,696,348,0.3056831732392311,0.30553340911865234,-345.0,,0.12453653663396835,696,348,0.6248100660741329,0.6246750354766846,-345.0,,0.11823296174407005,696,348,0.27978628501296043,0.27965402603149414,-345.0,
1730231389.781037,rsa,1000,1730231284.418731,2.561122244488978,2.0,6,500,364,False,0,x86_64,1,0.10387036390602589,710,355,0.44283794425427914,0.44271206855773926,-352.0,,0.12335300631821156,710,355,0.27915869653224945,0.27903032302856445,-352.0,,0.12442190386354923,710,355,0.3148786164820194,0.314741849899292,-352.0,,0.12674772553145885,710,355,0.3757014647126198,0.3755655288696289,-352.0,
1730231391.95559,rsa,1000,1730231284.418731,2.5691382765531063,2.0,6,500,370,False,0,x86_64,1,0.10293246805667877,722,361,0.3402219656854868,0.34009623527526855,-358.0,,0.12484516575932503,722,361,0.5636406876146793,0.5635108947753906,-358.0,,0.12261372245848179,722,361,0.27238538302481174,0.2722475528717041,-358.0,,0.12653125077486038,722,361,0.35015844739973545,0.35003113746643066,-358.0,
1730231394.187815,rsa,1000,1730231284.418731,2.577154308617234,2.0,6,500,377,False,0,x86_64,1,0.10561677441000938,736,368,0.5674647223204374,0.567335844039917,-365.0,,0.1187412366271019,736,368,0.775076512247324,0.7749359607696533,-365.0,,0.12590396404266357,736,368,0.5066237393766642,0.5064902305603027,-365.0,,0.12416145950555801,736,368,0.547958716750145,0.5478250980377197,-365.0,
1730231397.316324,rsa,1000,1730231284.418731,2.585170340681363,2.0,6,500,384,False,0,x86_64,1,0.10897883214056492,750,375,0.4500674568116665,0.4499242305755615,-372.0,,0.1267912406474352,750,375,0.6172330360859632,0.6170966625213623,-372.0,,0.1260971948504448,750,375,0.5363652165979147,0.5362322330474854,-372.0,,0.12239590287208557,750,375,0.7467535920441151,0.7466223239898682,-372.0,
1730231400.419909,rsa,1000,1730231284.418731,2.5931863727454907,2.0,6,500,391,False,0,x86_64,1,0.10615337826311588,762,381,0.5419189929962158,0.5417890548706055,-378.0,,0.12678851373493671,762,381,0.38103641755878925,0.3809049129486084,-378.0,,0.1196508090943098,762,381,0.3676211293786764,0.3674919605255127,-378.0,,0.14446047879755497,762,381,0.6201733965426683,0.6200556755065918,-378.0,
1730231403.056113,rsa,1000,1730231284.418731,2.6012024048096194,2.0,6,500,399,False,0,x86_64,1,0.10806921683251858,776,388,0.35444068536162376,0.35431528091430664,-385.0,,0.12374157644808292,776,388,0.40399437211453915,0.403867244720459,-385.0,,0.12819485738873482,776,388,0.4078206308186054,0.40768957138061523,-385.0,,0.12586260586977005,776,388,0.5773645546287298,0.5772356986999512,-385.0,
1730231405.540044,rsa,1000,1730231284.418731,2.609218436873747,2.0,6,500,406,False,0,x86_64,2,0.10477929562330246,790,395,0.36953343637287617,0.36940574645996094,-389.0,,0.1284040492027998,790,395,0.31903764232993126,0.3189082145690918,-389.0,,0.12908732146024704,790,395,0.8011858910322189,0.801051139831543,-389.0,,0.12941628508269787,790,395,0.5516397152096033,0.5515069961547852,-389.0,
1730231408.324065,rsa,1000,1730231284.418731,2.617234468937876,2.0,6,500,414,False,0,x86_64,2,0.10424195602536201,804,402,0.6170648392289877,0.6169347763061523,-396.0,,0.12726189196109772,804,402,0.5800948515534401,0.5799622535705566,-396.0,,0.12592075765132904,804,402,0.3369996231049299,0.3368661403656006,-396.0,,0.13057305663824081,804,402,0.40135809779167175,0.4012186527252197,-396.0,
1730231410.962117,rsa,1000,1730231284.418731,2.6252505010020037,2.0,6,500,421,False,0,x86_64,2,0.10565139912068844,818,409,0.3361562769860029,0.3360140323638916,-403.0,,0.12997955083847046,818,409,0.3838257398456335,0.3836946487426758,-403.0,,0.12630818225443363,818,409,0.7184138931334019,0.718273401260376,-403.0,,0.13053447380661964,818,409,0.3632484432309866,0.3631131649017334,-403.0,
1730231413.487099,rsa,1000,1730231284.418731,2.6332665330661325,2.0,6,500,429,False,0,x86_64,2,0.10673353262245655,834,417,0.4985210672020912,0.49838876724243164,-411.0,,0.12625662982463837,834,417,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.1331826876848936,834,417,0.6503448244184256,0.6501946449279785,-411.0,,0.1307548675686121,834,417,0.4743031058460474,0.4741671085357666,-411.0,
1730231416.380587,rsa,1000,1730231284.418731,2.6412825651302603,2.0,6,500,437,False,0,x86_64,2,0.10984406061470509,848,424,0.3728462364524603,0.37270617485046387,-418.0,,0.12989691458642483,848,424,0.4261575508862734,0.4260289669036865,-418.0,,0.12781923823058605,848,424,0.8810170944780111,0.8808944225311279,-418.0,,0.13362268172204494,848,424,0.40426875092089176,0.4041428565979004,-418.0,
1730231419.244389,rsa,1000,1730231284.418731,2.649298597194389,2.0,6,500,445,False,0,x86_64,2,0.11095591075718403,862,431,0.44364521838724613,0.4434990882873535,-425.0,,0.13271243125200272,862,431,0.439834700897336,0.439708948135376,-425.0,,0.13094443641602993,862,431,0.3561876565217972,0.3560669422149658,-425.0,,0.12811563722789288,862,431,0.5124491769820452,0.5123205184936523,-425.0,
