instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,k (percent),lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_adp: ADP,specialized_adp: Solve Time
1730319967.699742,rays-3,1000,1730307655.671249,3.343687374749499,0.5,6,500,2206,False,0,x86_64,396,50,0.3433077372610569,0,2205,0.2383881639689207,0.2382521629333496,67.0,,0.3083294499665499,0,2205,0.24883083440363407,0.24866557121276855,67.0,,67.0,1484.8800659626722
1730321454.115703,rays-3,1000,1730307655.671249,3.3547094188376754,0.5,6,500,2263,False,0,x86_64,423,50,0.35849946178495884,0,2262,0.3283862881362438,0.32822370529174805,71.0,,0.3496712986379862,0,2262,0.26206390000879765,0.26191210746765137,71.0,,71.0,1198.411699457094
1730322654.232527,rays-3,1000,1730307655.671249,3.3657314629258517,0.5,6,500,2321,False,0,x86_64,455,50,0.37495831586420536,0,2320,0.3318809010088444,0.33173108100891113,75.0,,0.36649147793650627,0,2320,0.23197723925113678,0.2318134307861328,75.0,,75.0,1765.5010214354843
1730324421.45801,rays-3,1000,1730307655.671249,3.3767535070140284,0.5,6,500,2380,False,0,x86_64,497,50,0.34207082726061344,0,2379,0.3096462208777666,0.30950427055358887,78.0,,0.34175650775432587,0,2379,0.4559835400432348,0.4558243751525879,78.0,,78.0,1475.455288572237
1730325898.776571,rays-3,1000,1730307655.671249,3.3877755511022047,0.5,6,500,2442,False,0,x86_64,537,50,0.3985077254474163,0,2441,0.2740486953407526,0.2739102840423584,82.0,,0.3521388787776232,0,2441,0.3160043489187956,0.315838098526001,82.0,,82.0,1853.8384721279144
1730327754.342535,rays-3,1000,1730307655.671249,3.398797595190381,0.5,6,500,2504,False,0,x86_64,564,50,0.4051057305186987,0,2503,0.39418371953070164,0.3940145969390869,87.0,,0.36279542557895184,0,2503,0.38890987262129784,0.38873767852783203,87.0,,87.0,2433.9966053869575
1730330190.35162,rays-3,1000,1730307655.671249,3.4098196392785574,0.5,6,500,2569,False,0,x86_64,597,50,0.45460001192986965,0,2568,0.30244855396449566,0.3022916316986084,92.0,,0.3661187756806612,0,2568,0.3022598922252655,0.3020968437194824,92.0,,92.0,3717.1613186746836
1730333909.397402,rays-3,1000,1730307655.671249,3.4208416833667337,0.5,6,500,2635,False,0,x86_64,648,50,0.42685988917946815,0,2633,0.37390709668397903,0.37375450134277344,97.0,,0.42524562776088715,0,2633,0.4671353977173567,0.46695542335510254,97.0,,97.0,3963.557575572282
1730337875.254821,rays-3,1000,1730307655.671249,3.43186372745491,0.5,6,500,2703,False,0,x86_64,699,50,0.43912703171372414,0,2701,0.5100769400596619,0.5099225044250488,103.0,,0.4476323276758194,0,2701,0.47593383491039276,0.47574687004089355,103.0,,103.0,4592.491883220151
1730342470.254959,rays-3,1000,1730307655.671249,3.4428857715430863,0.5,6,500,2772,False,0,x86_64,758,50,0.47511016577482224,0,2770,0.8247277867048979,0.8245725631713867,106.0,,0.48413546197116375,0,2770,0.5296463593840599,0.5294499397277832,106.0,,106.0,4756.064871920273
1730347229.28592,rays-3,1000,1730307655.671249,3.4539078156312626,0.5,6,500,2843,False,0,x86_64,831,50,0.4834152664989233,0,2841,0.3543535340577364,0.35419297218322754,112.0,,0.4255510475486517,0,2841,0.35634257830679417,0.35617876052856445,112.0,,112.0,4045.0350033193827
1730351276.492108,rays-3,1000,1730307655.671249,3.464929859719439,0.5,6,500,2916,False,0,x86_64,901,50,0.49673479050397873,0,2914,0.3485219404101372,0.3483867645263672,119.0,,0.4385686218738556,0,2914,0.3914823178201914,0.3913247585296631,119.0,,119.0,4901.73123123683
1730356180.428955,rays-3,1000,1730307655.671249,3.475951903807615,0.5,6,500,2991,False,0,x86_64,965,50,0.5011332668364048,0,2989,0.3713119737803936,0.37116432189941406,124.0,,0.43174160458147526,0,2989,0.31183071434497833,0.31168270111083984,124.0,,124.0,5380.181910648942
1730361562.789013,rays-3,1000,1730307655.671249,3.486973947895792,0.5,6,500,3068,False,0,x86_64,1017,50,0.5193525180220604,0,3065,0.34774726815521717,0.3476099967956543,128.0,,0.46184820868074894,0,3065,0.4054955244064331,0.405320405960083,128.0,,128.0,4739.687585128471
1730366304.762822,rays-3,1000,1730307655.671249,3.4979959919839683,0.5,6,500,3147,False,0,x86_64,1090,50,0.5438896901905537,0,3144,0.40296410769224167,0.402803897857666,132.0,,0.4864245839416981,0,3144,0.4038601331412792,0.403684139251709,132.0,,132.0,5120.263349521905
1730371427.501961,rays-3,1000,1730307655.671249,3.5090180360721446,0.5,6,500,3228,False,0,x86_64,1183,50,0.5679407343268394,0,3225,0.4146841112524271,0.4145317077636719,139.0,,0.5328268185257912,0,3225,0.41177800484001637,0.4116170406341553,139.0,,139.0,6197.829085571691
1730377627.840969,rays-3,1000,1730307655.671249,3.520040080160321,0.5,6,500,3311,False,0,x86_64,1263,50,0.5887069124728441,0,3308,0.4294751565903425,0.4292874336242676,145.0,,0.5445145238190889,0,3308,0.4536007530987263,0.45341944694519043,145.0,,145.0,7445.669885080308
1730393482.012746,rays-3,1000,1730393413.437592,2.6713426853707416,0.5,6,500,469,False,0,x86_64,3,50,0.14814693666994572,472,469,1.8566958643496037,1.4805665016174316,1.0,,0.15511399321258068,472,469,1.2900036685168743,1.2897534370422363,1.0,,1.0,1.1853927876800299
1730393487.525824,rays-3,1000,1730393413.437592,2.682364729458918,0.5,6,500,481,False,0,x86_64,3,50,0.1365917082875967,484,481,2.261164991185069,2.260901689529419,1.0,,0.1655587386339903,484,481,1.9025388322770596,1.9023349285125732,1.0,,1.0,1.5526448637247086
1730393494.261533,rays-3,1000,1730393413.437592,2.693386773547094,0.5,6,500,493,False,0,x86_64,3,50,0.14321604184806347,496,493,1.185612354427576,1.185302495956421,1.0,,0.1674902904778719,496,493,2.98362398147583,2.983401298522949,1.0,,1.0,1.0355435833334923
1730393500.279377,rays-3,1000,1730393413.437592,2.7044088176352705,0.5,6,500,506,False,0,x86_64,3,50,0.14097324386239052,509,506,1.370892634615302,1.3706154823303223,1.0,,0.15977493673563004,509,506,1.8132275193929672,1.8129551410675049,1.0,,1.0,1.7220236118882895
1730393506.180118,rays-3,1000,1730393413.437592,2.715430861723447,0.5,6,500,519,False,0,x86_64,3,50,0.15252279117703438,522,519,2.4336525164544582,2.433372974395752,1.0,,0.16378693096339703,522,519,1.1740326266735792,1.173807144165039,1.0,,1.0,1.0684897266328335
1730393511.636417,rays-3,1000,1730393413.437592,2.7264529058116236,0.5,6,500,532,False,0,x86_64,3,50,0.13292997144162655,535,532,0.5571006760001183,0.5568294525146484,1.0,,0.14880392514169216,535,532,1.6439417470246553,1.6436903476715088,1.0,,1.0,0.8552351277321577
1730393515.518014,rays-3,1000,1730393413.437592,2.7374749498998,0.5,6,500,546,False,0,x86_64,3,50,0.14846899919211864,549,546,1.1750829368829727,1.1748273372650146,1.0,,0.175732534378767,549,546,1.391433022916317,1.3911693096160889,1.0,,1.0,1.6919217072427273
1730393520.880351,rays-3,1000,1730393413.437592,2.748496993987976,0.5,6,500,560,False,0,x86_64,3,50,0.148602657020092,563,560,2.1018100939691067,2.101583480834961,1.0,,0.1728211734443903,563,560,0.8285910207778215,0.8283083438873291,1.0,,1.0,1.0848526544868946
1730393525.657225,rays-3,1000,1730393413.437592,2.7595190380761525,0.5,6,500,574,False,0,x86_64,5,50,0.15589657984673977,579,574,1.776291023939848,1.7760133743286133,2.0,,0.1735549382865429,579,574,0.9502327311784029,0.9500095844268799,2.0,,2.0,6.342460218816996
1730393535.570416,rays-3,1000,1730393413.437592,2.770541082164329,0.5,6,500,589,False,0,x86_64,5,50,0.1582008507102728,594,589,0.9263065494596958,0.925940752029419,2.0,,0.1815998386591673,594,589,1.0376348067075014,1.0373482704162598,2.0,,2.0,4.3124654442071915
1730393542.641922,rays-3,1000,1730393413.437592,2.781563126252505,0.5,6,500,604,False,0,x86_64,5,50,0.15119073912501335,609,604,2.8187863007187843,2.818507432937622,2.0,,0.1779507640749216,609,604,1.4981205593794584,1.4978573322296143,2.0,,2.0,7.308797229081392
1730393555.316737,rays-3,1000,1730393413.437592,2.7925851703406814,0.5,6,500,620,False,0,x86_64,6,50,0.13958479650318623,626,620,3.1201255433261395,3.1199028491973877,2.0,,0.18044332787394524,626,620,1.302960827946663,1.3027424812316895,2.0,,2.0,5.093975268304348
1730393565.912248,rays-3,1000,1730393413.437592,2.8036072144288577,0.5,6,500,636,False,0,x86_64,6,50,0.16176006011664867,642,636,1.7738594748079777,1.7735800743103027,2.0,,0.18072213232517242,642,636,2.364668680354953,2.364372730255127,2.0,,2.0,5.348838413134217
1730393576.132349,rays-3,1000,1730393413.437592,2.814629258517034,0.5,6,500,652,False,0,x86_64,6,50,0.1472699549049139,658,652,0.6893750317394733,0.689105749130249,2.0,,0.1833153385668993,658,652,0.8667733892798424,0.866438627243042,2.0,,2.0,6.547459851950407
1730393584.944341,rays-3,1000,1730393413.437592,2.8256513026052104,0.5,6,500,669,False,0,x86_64,8,50,0.21693256497383118,677,669,0.7246752958744764,0.7244753837585449,3.0,,0.1642283909022808,677,669,0.5922721028327942,0.5920665264129639,3.0,,3.0,5.625921903178096
1730393592.75508,rays-3,1000,1730393413.437592,2.836673346693387,0.5,6,500,686,False,0,x86_64,9,50,0.15832103975117207,695,686,0.4900436643511057,0.48979687690734863,3.0,,0.18236437626183033,695,686,0.8182824961841106,0.8180253505706787,3.0,,3.0,15.202605599537492
1730393610.343238,rays-3,1000,1730393413.437592,2.8476953907815634,0.5,6,500,704,False,0,x86_64,10,50,0.16593730077147484,714,704,1.456156499683857,1.4559035301208496,4.0,,0.18858598917722702,714,704,1.3805745895951986,1.3803327083587646,4.0,,4.0,24.22082981839776
1730393638.903642,rays-3,1000,1730393413.437592,2.8587174348697397,0.5,6,500,722,False,0,x86_64,10,50,0.17160195298492908,732,722,2.256291691213846,2.256054639816284,4.0,,0.19423656724393368,732,722,2.5404390040785074,2.54018235206604,4.0,,4.0,26.362047715112567
1730393671.026341,rays-3,1000,1730393413.437592,2.869739478957916,0.5,6,500,740,False,0,x86_64,12,50,0.17097451724112034,752,740,1.0815246030688286,1.0812523365020752,4.0,,0.1916855350136757,752,740,0.6496639177203178,0.6493546962738037,4.0,,4.0,24.25655685737729
1730393698.05697,rays-3,1000,1730393413.437592,2.8807615230460923,0.5,6,500,759,False,0,x86_64,12,50,0.1765265353024006,771,759,1.4679132606834173,1.4676587581634521,4.0,,0.19358009472489357,771,759,1.1691500805318356,1.1688144207000732,4.0,,4.0,30.56798708997667
1730393732.229685,rays-3,1000,1730393413.437592,2.8917835671342687,0.5,6,500,779,False,0,x86_64,14,50,0.17263029515743256,793,779,1.276489943265915,1.2762064933776855,5.0,,0.18979765474796295,793,779,1.242645377293229,1.242417573928833,5.0,,5.0,49.11968398466706
1730393784.701407,rays-3,1000,1730393413.437592,2.902805611222445,0.5,6,500,799,False,0,x86_64,17,50,0.17718819715082645,816,799,0.6682696286588907,0.6680092811584473,6.0,,0.19933218695223331,816,799,1.9589032996445894,1.9586338996887207,6.0,,6.0,58.992768708616495
1730393847.344247,rays-3,1000,1730393413.437592,2.9138276553106213,0.5,6,500,820,False,0,x86_64,20,50,0.17683049105107784,840,820,0.9646893087774515,0.9644477367401123,6.0,,0.19956770353019238,840,820,1.0687621124088764,1.0685443878173828,6.0,,6.0,66.43717835471034
1730393916.796287,rays-3,1000,1730393413.437592,2.9248496993987976,0.5,6,500,841,False,0,x86_64,20,50,0.17978539317846298,861,841,1.2776744738221169,1.277397871017456,6.0,,0.20533043146133423,861,841,0.4908196348696947,0.4906034469604492,6.0,,6.0,53.47979341633618
1730393972.948805,rays-3,1000,1730393413.437592,2.935871743486974,0.5,6,500,862,False,0,x86_64,21,50,0.1825932152569294,883,862,0.6643849518150091,0.664111852645874,7.0,,0.20358523912727833,883,862,0.5890989229083061,0.5888667106628418,7.0,,7.0,63.47936400771141
1730394038.558139,rays-3,1000,1730393413.437592,2.9468937875751506,0.5,6,500,884,False,0,x86_64,24,50,0.19449916295707226,908,884,0.5696002170443535,0.5693204402923584,8.0,,0.21564276702702045,908,884,0.5094187427312136,0.5091876983642578,8.0,,8.0,64.27152973785996
1730394104.929393,rays-3,1000,1730393413.437592,2.957915831663327,0.5,6,500,907,False,0,x86_64,26,50,0.17168011143803596,933,907,0.6795119289308786,0.6793308258056641,9.0,,0.18961310014128685,933,907,0.7570277452468872,0.7568156719207764,9.0,,9.0,92.93924571201205
1730394200.182163,rays-3,1000,1730393413.437592,2.9689378757515033,0.5,6,500,930,False,0,x86_64,27,50,0.1907497253268957,957,930,0.8491875287145376,0.8489735126495361,9.0,,0.21736434288322926,957,930,0.5497508086264133,0.5494875907897949,9.0,,9.0,75.0006598457694
1730394277.522156,rays-3,1000,1730393413.437592,2.9799599198396796,0.5,6,500,954,False,0,x86_64,29,50,0.19447932951152325,983,954,0.5867403168231249,0.5865139961242676,10.0,,0.2233799584209919,983,954,0.5458242818713188,0.545518159866333,10.0,,8.0,105.37582745961845
1730394384.870155,rays-3,1000,1730393413.437592,2.990981963927856,0.5,6,500,979,False,0,x86_64,31,50,0.19888329692184925,1010,979,0.5917902402579784,0.5915799140930176,10.0,,0.21525063179433346,1010,979,0.46245453134179115,0.4621858596801758,10.0,,10.0,72.1151335183531
1730394458.83646,rays-3,1000,1730393413.437592,3.002004008016032,0.5,6,500,1004,False,0,x86_64,33,50,0.19750172831118107,1037,1004,0.3149619232863188,0.3146986961364746,10.0,,0.21640287712216377,1037,1004,0.43749535270035267,0.4372670650482178,10.0,,10.0,100.58184843696654
1730394560.935492,rays-3,1000,1730393413.437592,3.0130260521042085,0.5,6,500,1030,False,0,x86_64,38,50,0.21175252087414265,1068,1030,0.9040145240724087,0.9037811756134033,12.0,,0.22901122272014618,1068,1030,1.4254719652235508,1.4251558780670166,12.0,,12.0,150.10499859414995
1730394714.62362,rays-3,1000,1730393413.437592,3.024048096192385,0.5,6,500,1056,False,0,x86_64,40,50,0.2129648569971323,1096,1056,0.8068997673690319,0.8066635131835938,13.0,,0.23315059207379818,1096,1056,0.9052489791065454,0.9049618244171143,13.0,,13.0,172.17337054573
1730394889.721168,rays-3,1000,1730393413.437592,3.035070140280561,0.5,6,500,1084,False,0,x86_64,42,50,0.21046217530965805,1126,1084,0.277780519798398,0.2775406837463379,13.0,,0.2289542853832245,1126,1084,0.26709564216434956,0.266862154006958,13.0,,13.0,99.47516704164445
1730394990.534968,rays-3,1000,1730393413.437592,3.0460921843687374,0.5,6,500,1111,False,0,x86_64,42,50,0.2239062525331974,1153,1111,0.37944541685283184,0.3791921138763428,13.0,,0.24289425276219845,1153,1111,0.29559431225061417,0.2953507900238037,13.0,,13.0,102.24192517437041
1730395094.253416,rays-3,1000,1730393413.437592,3.057114228456914,0.5,6,500,1140,False,0,x86_64,44,50,0.21829800866544247,1184,1140,0.2679963316768408,0.26777195930480957,14.0,,0.24709693156182766,1184,1140,0.24826106987893581,0.24805045127868652,14.0,,14.0,158.7302396632731
1730395254.373467,rays-3,1000,1730393413.437592,3.0681362725450905,0.5,6,500,1169,False,0,x86_64,46,50,0.20298893563449383,1215,1169,1.0615993235260248,1.0613901615142822,15.0,,0.22440907917916775,1215,1169,0.8430266622453928,0.8428170680999756,15.0,,15.0,209.07208085618913
1730395466.185146,rays-3,1000,1730393413.437592,3.079158316633267,0.5,6,500,1199,False,0,x86_64,50,50,0.22343472205102444,1249,1199,0.40383383072912693,0.403637170791626,15.0,,0.24033646658062935,1249,1199,0.34248291701078415,0.34222888946533203,15.0,,15.0,110.46397788450122
1730395578.305738,rays-3,1000,1730393413.437592,3.090180360721443,0.5,6,500,1230,False,0,x86_64,51,50,0.2285848967730999,1281,1230,0.36420721746981144,0.36391258239746094,16.0,,0.24558552354574203,1281,1230,0.44358159974217415,0.4433727264404297,16.0,,16.0,135.79772180318832
1730395715.763164,rays-3,1000,1730393413.437592,3.1012024048096194,0.5,6,500,1262,False,0,x86_64,60,50,0.23257261514663696,1322,1262,0.2772206887602806,0.2769186496734619,17.0,,0.24960765056312084,1322,1262,0.25781214609742165,0.2575399875640869,17.0,,17.0,298.62195501476526
1730396015.958985,rays-3,1000,1730393413.437592,3.1122244488977957,0.5,6,500,1294,False,0,x86_64,60,50,0.23808596469461918,1354,1294,0.827850392088294,0.8276042938232422,17.0,,0.2519453763961792,1354,1294,0.6405615750700235,0.6403458118438721,17.0,,17.0,230.04243493452668
1730396248.41892,rays-3,1000,1730393413.437592,3.123246492985972,0.5,6,500,1328,False,0,x86_64,63,50,0.23930707201361656,1391,1328,0.2687282096594572,0.268496036529541,18.0,,0.2551660109311342,1391,1328,0.4269011039286852,0.4266650676727295,18.0,,18.0,242.4819100126624
1730396492.523153,rays-3,1000,1730393413.437592,3.1342685370741483,0.5,6,500,1362,False,0,x86_64,71,50,0.24772467091679573,1433,1362,0.41531786881387234,0.4150516986846924,20.0,,0.3216936197131872,1433,1362,0.43000668473541737,0.42977070808410645,20.0,,20.0,349.4122452605516
1730396843.8386,rays-3,1000,1730393413.437592,3.1452905811623246,0.5,6,500,1397,False,0,x86_64,76,50,0.24237794242799282,1473,1397,0.2914809137582779,0.2913055419921875,20.0,,0.25803105160593987,1473,1397,0.2778256181627512,0.27755212783813477,20.0,,20.0,300.15165501087904
1730397145.485596,rays-3,1000,1730393413.437592,3.156312625250501,0.5,6,500,1433,False,0,x86_64,81,50,0.24092819541692734,1514,1433,0.4803072977811098,0.4800591468811035,22.0,,0.2666626200079918,1514,1433,0.523625273257494,0.5234012603759766,22.0,,22.0,439.4761196039617
1730397587.118482,rays-3,1000,1730393413.437592,3.1673346693386777,0.5,6,500,1470,False,0,x86_64,95,50,0.2596206571906805,1565,1470,0.779582666233182,0.7793946266174316,25.0,,0.28289735317230225,1565,1470,1.29064030200243,1.2902963161468506,25.0,,25.0,498.423940166831
1730398089.1767,rays-3,1000,1730393413.437592,3.178356713426854,0.5,6,500,1507,False,0,x86_64,109,50,0.2538158502429724,1616,1507,1.1207901015877724,1.120593786239624,28.0,,0.2794999834150076,1616,1507,0.865293899551034,0.86509108543396,28.0,,28.0,629.0189912319183
1730398721.511973,rays-3,1000,1730393413.437592,3.1893787575150303,0.5,6,500,1546,False,0,x86_64,113,50,0.26478250324726105,1659,1546,0.6789725609123707,0.6787855625152588,29.0,,0.2647903114557266,1659,1546,0.37080956995487213,0.3705613613128662,29.0,,29.0,787.3817828632891
1730432411.022962,rays-3,1000,1730432409.084911,2.5831663326653307,0.5,6,500,382,False,0,arm,2,50,0.029780165990814567,384,382,0.04141929198522121,0.04130911827087402,1.0,,0.031899499939754605,384,382,0.027746915933676064,0.027637004852294922,1.0,,1.0,0.029243500088341534
1730432411.219536,rays-3,1000,1730432409.084911,2.594188376753507,0.5,6,500,392,False,0,arm,2,50,0.030496791005134583,394,392,0.024463291047140956,0.0243380069732666,1.0,,0.031107833958230913,394,392,0.02432579197920859,0.024229049682617188,1.0,,1.0,0.031140875071287155
1730432411.399496,rays-3,1000,1730432409.084911,2.6052104208416833,0.5,6,500,402,False,0,arm,2,50,0.030269333976320922,404,402,0.02463962498586625,0.024531841278076172,1.0,,0.0314735840074718,404,402,0.02504287497140467,0.024931907653808594,1.0,,1.0,0.029443791951052845
1730432411.580132,rays-3,1000,1730432409.084911,2.61623246492986,0.5,6,500,413,False,0,arm,2,50,0.030209916993044317,415,413,0.025329249911010265,0.02522897720336914,1.0,,0.03487900004256517,415,413,0.025326334056444466,0.025224924087524414,1.0,,1.0,0.031732791918329895
1730432411.769078,rays-3,1000,1730432409.084911,2.6272545090180364,0.5,6,500,423,False,0,arm,2,50,0.033665332943201065,425,423,0.025833875057287514,0.02572917938232422,1.0,,0.03505950001999736,425,423,0.025526707991957664,0.025408029556274414,1.0,,1.0,0.030850709066726267
1730432411.963557,rays-3,1000,1730432409.084911,2.6382765531062127,0.5,6,500,434,False,0,arm,6,50,0.030993042048066854,440,434,0.025345874950289726,0.02523183822631836,1.0,,0.03269200003705919,440,434,0.025187250110320747,0.025080204010009766,1.0,,1.0,0.02934141701553017
1730432412.149134,rays-3,1000,1730432409.084911,2.649298597194389,0.5,6,500,445,False,0,arm,6,50,0.03144470904953778,451,445,0.025738082942552865,0.025636911392211914,1.0,,0.032817334053106606,451,445,0.03276908292900771,0.03265786170959473,1.0,,1.0,0.0350838340818882
1730432412.365138,rays-3,1000,1730432409.084911,2.6603206412825653,0.5,6,500,457,False,0,arm,6,50,0.08996208303142339,463,457,0.02729758294299245,0.027163982391357422,1.0,,0.03581362497061491,463,457,0.026118375011719763,0.026010990142822266,1.0,,1.0,0.028767458046786487
1730432412.61895,rays-3,1000,1730432409.084911,2.6713426853707416,0.5,6,500,469,False,0,arm,6,50,0.03339083306491375,475,469,0.02689791703596711,0.026796817779541016,1.0,,0.033829249907284975,475,469,0.026548665948212147,0.02640509605407715,1.0,,1.0,0.03108233294915408
1730432412.815286,rays-3,1000,1730432409.084911,2.682364729458918,0.5,6,500,481,False,0,arm,6,50,0.03515187499579042,487,481,0.03102749993558973,0.030900955200195312,1.0,,0.03672774997539818,487,481,0.027191500063054264,0.027083158493041992,1.0,,1.0,0.029522917000576854
1730432413.024024,rays-3,1000,1730432409.084911,2.693386773547094,0.5,6,500,493,False,0,arm,7,50,0.03235904092434794,500,493,0.02766920893918723,0.027567148208618164,2.0,,0.03445929102599621,500,493,0.0271248749922961,0.027025938034057617,2.0,,2.0,0.09475016698706895
1730432413.286566,rays-3,1000,1730432409.084911,2.7044088176352705,0.5,6,500,506,False,0,arm,7,50,0.03914624999742955,513,506,0.029149333015084267,0.029005050659179688,2.0,,0.0362960419151932,513,506,0.049987250007689,0.04986691474914551,2.0,,2.0,0.09624470805283636
1730432413.588303,rays-3,1000,1730432409.084911,2.715430861723447,0.5,6,500,519,False,0,arm,8,50,0.034841125016100705,527,519,0.03274374990724027,0.03263211250305176,2.0,,0.036663208971731365,527,519,0.02821354102343321,0.02810192108154297,2.0,,2.0,0.11754829192068428
1730432413.88892,rays-3,1000,1730432409.084911,2.7264529058116236,0.5,6,500,532,False,0,arm,8,50,0.03556345799006522,540,532,0.02940937504172325,0.029267072677612305,2.0,,0.03542791598010808,540,532,0.028430750011466444,0.028295278549194336,2.0,,2.0,0.1084327920107171
1730432414.177724,rays-3,1000,1730432409.084911,2.7374749498998,0.5,6,500,546,False,0,arm,8,50,0.03389600000809878,554,546,0.035237542004324496,0.035119056701660156,2.0,,0.0354040419915691,554,546,0.029597666929475963,0.029451608657836914,2.0,,2.0,0.11525308305863291
1730432414.519819,rays-3,1000,1730432409.084911,2.748496993987976,0.5,6,500,560,False,0,arm,9,50,0.03666133398655802,569,560,0.03105399990454316,0.030941009521484375,3.0,,0.03788674995303154,569,560,0.03038425010163337,0.030282020568847656,3.0,,3.0,0.24169354094192386
1730432414.964648,rays-3,1000,1730432409.084911,2.7595190380761525,0.5,6,500,574,False,0,arm,9,50,0.034240375040099025,583,574,0.03067108301911503,0.030564069747924805,3.0,,0.038014542078599334,583,574,0.030058083008043468,0.029961109161376953,3.0,,3.0,0.24595170805696398
1730432415.397397,rays-3,1000,1730432409.084911,2.770541082164329,0.5,6,500,589,False,0,arm,9,50,0.03570487501565367,598,589,0.030987042002379894,0.03088212013244629,3.0,,0.03682212496642023,598,589,0.029716082965023816,0.02960991859436035,3.0,,3.0,0.22695495805237442
1730432415.811361,rays-3,1000,1730432409.084911,2.781563126252505,0.5,6,500,604,False,0,arm,9,50,0.03575766598805785,613,604,0.03142291703261435,0.03132891654968262,3.0,,0.03839133295696229,613,604,0.031256332993507385,0.031129837036132812,3.0,,3.0,0.2830317079788074
1730432416.285114,rays-3,1000,1730432409.084911,2.7925851703406814,0.5,6,500,620,False,0,arm,9,50,0.04011658299714327,629,620,0.032925167004577816,0.03279995918273926,3.0,,0.04008262499701232,629,620,0.036666792002506554,0.036475181579589844,3.0,,3.0,0.24188699992373586
1730432416.733805,rays-3,1000,1730432409.084911,2.8036072144288577,0.5,6,500,636,False,0,arm,9,50,0.037190499948337674,645,636,0.03368216706439853,0.033579111099243164,3.0,,0.03812016698066145,645,636,0.032109040999785066,0.03200101852416992,3.0,,3.0,0.23373379209078848
1730432417.165563,rays-3,1000,1730432409.084911,2.814629258517034,0.5,6,500,652,False,0,arm,10,50,0.03864662500564009,662,652,0.03441058401949704,0.03429293632507324,3.0,,0.040094333002343774,662,652,0.03255995793733746,0.032427072525024414,3.0,,3.0,0.278768541989848
1730432417.648318,rays-3,1000,1730432409.084911,2.8256513026052104,0.5,6,500,669,False,0,arm,11,50,0.03826341591775417,680,669,0.03515687491744757,0.03504681587219238,4.0,,0.039629083941690624,680,669,0.03425020806025714,0.034137725830078125,4.0,,4.0,0.5136437080800533
1730432418.368341,rays-3,1000,1730432409.084911,2.836673346693387,0.5,6,500,686,False,0,arm,13,50,0.05105633393395692,699,686,0.0344379999442026,0.034340858459472656,4.0,,0.039934291038662195,699,686,0.03350037499330938,0.03339076042175293,4.0,,4.0,0.5217016249662265
1730432419.108932,rays-3,1000,1730432409.084911,2.8476953907815634,0.5,6,500,704,False,0,arm,14,50,0.038594917044974864,718,704,0.03549279202707112,0.03539586067199707,4.0,,0.04142612498253584,718,704,0.03442454198375344,0.03427886962890625,4.0,,4.0,0.5107976249419153
1730432419.831817,rays-3,1000,1730432409.084911,2.8587174348697397,0.5,6,500,722,False,0,arm,14,50,0.040162375080399215,736,722,0.03856079198885709,0.038446903228759766,4.0,,0.040858583990484476,736,722,0.03468004206661135,0.03457522392272949,4.0,,4.0,0.49373508302960545
1730432420.585636,rays-3,1000,1730432409.084911,2.869739478957916,0.5,6,500,740,False,0,arm,14,50,0.04033383401110768,754,740,0.037190499948337674,0.0370938777923584,4.0,,0.041085375007241964,754,740,0.03560754202771932,0.035511016845703125,4.0,,4.0,0.4948301250115037
1730432421.297822,rays-3,1000,1730432409.084911,2.8807615230460923,0.5,6,500,759,False,0,arm,14,50,0.040389625006355345,773,759,0.0374717079102993,0.03735709190368652,4.0,,0.0420963749056682,773,759,0.03524316695984453,0.03514218330383301,4.0,,4.0,0.5377409999491647
1730432422.055257,rays-3,1000,1730432409.084911,2.8917835671342687,0.5,6,500,779,False,0,arm,15,50,0.040283167036250234,794,779,0.0370667080860585,0.03696274757385254,5.0,,0.04223079199437052,794,779,0.036964334081858397,0.03686809539794922,5.0,,5.0,0.72546125005465
1730432423.017961,rays-3,1000,1730432409.084911,2.902805611222445,0.5,6,500,799,False,0,arm,17,50,0.04164458403829485,816,799,0.03926937491632998,0.03916621208190918,6.0,,0.04298395803198218,816,799,0.037249332992359996,0.0371551513671875,6.0,,6.0,1.1902881250716746
1730432424.43749,rays-3,1000,1730432409.084911,2.9138276553106213,0.5,6,500,820,False,0,arm,17,50,0.04384191695135087,837,820,0.08915483299642801,0.08902502059936523,6.0,,0.04528504202608019,837,820,0.03975762496702373,0.03961014747619629,6.0,,6.0,1.1085325420135632
1730432425.835766,rays-3,1000,1730432409.084911,2.9248496993987976,0.5,6,500,841,False,0,arm,17,50,0.042348167044110596,858,841,0.040581958019174635,0.040476322174072266,6.0,,0.04414237500168383,858,841,0.04022154095582664,0.04003310203552246,6.0,,6.0,1.215661166002974
