instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_swp: SWP,specialized_swp: Solve Time
1730256684.854974,hc-star-5,1000,1730256592.460033,3.531062124248497,0.5,6,500,3396,False,0,x86_64,14,0.5698234299197793,6518,3259,0.41415188601240516,0.4140324592590332,-3223.0,,0.5788613837212324,6518,3259,0.32819748716428876,0.32808780670166016,-3223.0,,36,0.21206758404150605
1730256687.633367,hc-star-5,1000,1730256592.460033,3.5420841683366735,0.5,6,500,3484,False,0,x86_64,16,0.5853709108196199,6678,3339,0.3318330650217831,0.3317136764526367,-3303.0,,0.5889515760354698,6678,3339,0.4316904251463711,0.4315812587738037,-3303.0,,36,0.21562766376882792
1730256690.488433,hc-star-5,1000,1730256592.460033,3.55310621242485,0.5,6,500,3573,False,0,x86_64,19,0.6011372688226402,6840,3420,0.32701516011729836,0.32689952850341797,-3372.0,,0.6025420730002224,6840,3420,0.3582984390668571,0.35819530487060547,-3372.0,,48,0.2926336959935725
1730256693.368469,hc-star-5,1000,1730256592.460033,3.564128256513026,0.5,6,500,3665,False,0,x86_64,21,0.6120064887218177,7008,3504,0.3611539416015148,0.36102867126464844,-3450.0,,0.6147496020421386,7008,3504,0.5108946273103356,0.5107941627502441,-3450.0,,54,0.33288764068856835
1730256696.54733,hc-star-5,1000,1730256592.460033,3.5751503006012024,0.5,6,500,3759,False,0,x86_64,24,0.6217746697366238,7182,3591,0.3375972621142864,0.3374791145324707,-3531.0,,0.6454522721469402,7182,3591,0.31329287216067314,0.31319260597229004,-3531.0,,60,0.3639364717528224
1730256699.564265,hc-star-5,1000,1730256592.460033,3.5861723446893787,0.5,6,500,3856,False,0,x86_64,26,0.629643380176276,7358,3679,0.6015702290460467,0.6014411449432373,-3613.0,,0.6582498140633106,7358,3679,0.47115525510162115,0.4710533618927002,-3613.0,,66,0.423591713886708
1730256703.069224,hc-star-5,1000,1730256592.460033,3.5971943887775555,0.5,6,500,3955,False,0,x86_64,31,0.649961031973362,7540,3770,0.47157975332811475,0.47147417068481445,-3698.0,,0.6524926759302616,7540,3770,0.4807198531925678,0.4806058406829834,-3698.0,,72,0.47073945589363575
1730256706.570573,hc-star-5,1000,1730256592.460033,3.608216432865732,0.5,6,500,4057,False,0,x86_64,37,0.6611021123826504,7728,3864,0.4485366102308035,0.44843268394470215,-3780.0,,0.6701437910087407,7728,3864,0.40189311001449823,0.40176987648010254,-3780.0,,84,0.5582512300461531
1730256710.118549,hc-star-5,1000,1730256592.460033,3.619238476953908,0.5,6,500,4161,False,0,x86_64,51,0.6837005880661309,7924,3962,0.4201665441505611,0.42006587982177734,-3872.0,,0.6831216160207987,7924,3962,0.3807289721444249,0.38060736656188965,-3872.0,,90,0.6099659078754485
1730256713.712794,hc-star-5,1000,1730256592.460033,3.6302605210420844,0.5,6,500,4268,False,0,x86_64,62,0.7195084323175251,8118,4059,0.3976745908148587,0.3975565433502197,-3945.0,,0.7023738552816212,8118,4059,0.39089410100132227,0.39078593254089355,-3945.0,,114,0.7904381039552391
1730256717.543658,hc-star-5,1000,1730256592.460033,3.6412825651302607,0.5,6,500,4378,False,0,x86_64,74,0.7157922009937465,8318,4159,0.42338331788778305,0.42325377464294434,-4027.0,,0.7159087262116373,8318,4159,0.47213705629110336,0.4720311164855957,-4027.0,,132,0.938891984988004
1730256721.647942,hc-star-5,1000,1730256592.460033,3.652304609218437,0.5,6,500,4490,False,0,x86_64,80,0.7353735766373575,8522,4261,0.417501806281507,0.41739630699157715,-4129.0,,0.731925523839891,8522,4261,0.40070362808182836,0.40057849884033203,-4129.0,,132,0.9491572920233011
1730256725.747932,hc-star-5,1000,1730256592.460033,3.6633266533066133,0.5,6,500,4606,False,0,x86_64,97,0.7500167759135365,8734,4367,0.44858809001743793,0.4484870433807373,-4223.0,,0.7508399649523199,8734,4367,0.4244411257095635,0.4243350028991699,-4223.0,,144,1.0630648992955685
1730256730.087389,hc-star-5,1000,1730256592.460033,3.6743486973947896,0.5,6,500,4724,False,0,x86_64,116,0.7717814240604639,8940,4470,0.44886741787195206,0.4487431049346924,-4308.0,,0.7749399077147245,8940,4470,0.45960805797949433,0.45949816703796387,-4308.0,,162,1.2212960082106292
1730256734.658961,hc-star-5,1000,1730256592.460033,3.685370741482966,0.5,6,500,4845,False,0,x86_64,159,0.8003875869326293,9170,4585,0.45455824630334973,0.4544539451599121,-4387.0,,0.8046881603077054,9170,4585,0.4375590989366174,0.4374423027038574,-4387.0,,198,1.5108353327959776
1730256739.593118,hc-star-5,1000,1730256592.460033,3.6963927855711423,0.5,6,500,4970,False,0,x86_64,204,0.8218852006830275,9396,4698,0.46918286103755236,0.4690725803375244,-4488.0,,0.8284021578729153,9396,4698,0.5125994100235403,0.5124917030334473,-4488.0,,210,1.6561459680087864
1730256744.851296,hc-star-5,1000,1730256592.460033,3.707414829659319,0.5,6,500,5098,False,0,x86_64,236,0.848026494961232,9620,4810,0.5678277360275388,0.5677180290222168,-4582.0,,0.849767291918397,9620,4810,0.467918889131397,0.4677882194519043,-4582.0,,228,1.8166090068407357
